"canopus_formulaRank"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#all classifications"	"canopus_ionMass"	"canopus_retentionTimeInSeconds"	"canopus_retentionTimeInMinutes"	"canopus_formulaId"	"canopus_alignedFeatureId"	"canopus_compoundId"	"canopus_mappingFeatureId"	"canopus_overallFeatureQuality"	"feature_id"
1	"C16H30O7S"	"[M + H3N + H]+"	"C16H34NO7S+"	"Fatty acids"	0.963	"Fatty esters"	0.852	"Wax monoesters"	0.615	"Lipids and lipid-like molecules"	0.733	"Fatty Acyls"	0.762	"Fatty acid esters"	0.765	NA	NA	"Fatty acid esters"	0.765	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acid esters; Carbonyl compounds; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities"	384.204	559	9.317	836961273481467136	836961033995083264	836961033990888960	911	NA	911
1	"C13H22O"	"[M + H3N + H]+"	"C13H26NO+"	"Terpenoids"	0.692	"Fatty acyls"	0.63	"Fatty aldehydes"	0.359	"Lipids and lipid-like molecules"	0.591	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.591	"Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	212.201	559	9.317	836961261523505408	836961034099940864	836961034099940864	914	NA	914
1	"C15H26O"	"[M + H3N + H]+"	"C15H30NO+"	"Terpenoids"	0.971	"Sesquiterpenoids"	0.867	"Caryophyllane sesquiterpenoids"	0.099	"Lipids and lipid-like molecules"	0.753	"Prenol lipids"	0.688	NA	NA	NA	NA	"Prenol lipids"	0.688	"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	240.232	559	9.317	836961261821300992	836961034238352896	836961034238352896	918	NA	918
1	"C18H32O"	"[M + H3N + H]+"	"C18H36NO+"	"Fatty acids"	0.999	"Fatty acyls"	0.986	"Fatty aldehydes"	0.609	"Lipids and lipid-like molecules"	0.634	"Fatty Acyls"	0.639	"Fatty aldehydes"	0.576	NA	NA	"Fatty aldehydes"	0.576	"Organic compounds; Lipids and lipid-like molecules; Fatty aldehydes; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	282.279	559	9.317	836961278271362688	836961033957334528	836961033957334528	910	NA	910
1	"C36H67NO2"	"[M + H3N + H]+"	"C36H71N2O2+"	"Fatty acids"	1	"Fatty amides"	0.98	"N-acyl ethanolamines (endocannabinoids)"	0.41	"Lipids and lipid-like molecules"	0.906	"Fatty Acyls"	0.896	"Fatty amides"	0.842	"N-acyl amines"	0.712	"N-acyl amines"	0.712	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	563.552	559	9.318	836961259367632896	836961034066386432	836961034066386432	913	NA	913
1	"C14H24O"	"[M + H3N + H]+"	"C14H28NO+"	"Fatty acids"	0.962	"Fatty acyls"	0.957	"Fatty alcohols"	0.677	"Organic oxygen compounds"	0.988	"Organooxygen compounds"	0.98	"Carbonyl compounds"	0.79	"Ketones"	0.565	"Ketones"	0.565	"Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	226.217	559	9.318	836961265273213696	836961034309656064	836961034309656064	920	NA	920
3	"C17H36N2O"	"[M + H]+"	"C17H37N2O+"	"Fatty acids"	0.968	"Fatty amides"	0.955	"Primary amides"	0.486	"Lipids and lipid-like molecules"	0.516	"Fatty Acyls"	0.483	"Fatty amides"	0.552	NA	NA	"Fatty amides"	0.552	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	285.288	559	9.318	836961301713329024	836961034271907328	836961034271907328	919	NA	919
1	"C18H32O"	"[M - H2O + H]+"	"C18H31+"	"Fatty acids"	0.985	"Fatty acyls"	0.868	"Fatty alcohols"	0.673	"Lipids and lipid-like molecules"	0.825	"Fatty Acyls"	0.712	"Fatty alcohols"	0.388	"Long-chain fatty alcohols"	0.578	"Long-chain fatty alcohols"	0.578	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	247.242	559	9.318	836961254762286720	836961034204798464	836961034204798464	917	NA	917
2	"C13H16N2O5"	"[M + H]+"	"C13H17N2O5+"	"Amino acids and Peptides"	0.525	"Tyrosine alkaloids"	0.106	"Pyridine alkaloids"	0.081	"Organic acids and derivatives"	0.956	"Carboxylic acids and derivatives"	0.869	"Amino acids, peptides, and analogues"	0.552	"Amino acids and derivatives"	0.552	"Amino acids and derivatives"	0.552	"Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	281.115	560	9.325	836961267844322176	836961034339016192	836961034339016192	921	NA	921
5	"C29H48O15"	"[M + H]+"	"C29H49O15+"	"Terpenoids"	0.532	"Monoterpenoids"	0.828	"Secoiridoid monoterpenoids"	0.754	"Organic oxygen compounds"	1	"Organooxygen compounds"	1	"Carbohydrates and carbohydrate conjugates"	0.975	"Glycosyl compounds"	0.759	"O-glycosyl compounds"	0.824	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	637.306	561	9.345	836961268997755904	836961034443873792	836961034443873792	924	NA	924
1	"C29H48O15"	"[M + H3N + H]+"	"C29H52NO15+"	"Terpenoids"	0.608	"Monoterpenoids"	0.844	"Secoiridoid monoterpenoids"	0.844	"Organic oxygen compounds"	1	"Organooxygen compounds"	1	"Carbohydrates and carbohydrate conjugates"	0.975	"Glycosyl compounds"	0.811	"O-glycosyl compounds"	0.866	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	654.332	561	9.345	836961284294383616	836961034481622528	836961034477428224	925	NA	925
2	"C31H49N9O7"	"[M + Na]+"	"C31H49N9NaO7+"	"Amino acids and Peptides"	0.983	"Oligopeptides"	0.984	"Linear peptides"	0.663	"Organic acids and derivatives"	0.995	"Carboxylic acids and derivatives"	0.984	"Amino acids, peptides, and analogues"	0.976	"Peptides"	0.8	"Peptides"	0.8	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	682.364	561	9.347	836961285040969856	836961034515176960	836961034515176960	926	NA	926
1	"C6H4ClFO3"	"[M + Na]+"	"C6H4ClFNaO3+"	"Fatty acids"	0.709	"Fatty Acids and Conjugates"	0.669	"Halogenated fatty acids"	0.834	"Organohalogen compounds"	1	"Aryl halides"	0.918	"Aryl chlorides"	0.677	NA	NA	"Aryl chlorides"	0.677	"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Aryl chlorides; Aryl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Organofluorides; Carbonyl compounds; Aryl halides; Vinyl halides; Vinylogous halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	200.972	563	9.379	836961274785895808	836961034691337856	836961034691337856	931	NA	931
1	"C18H32O"	"[M + H3N + H]+"	"C18H36NO+"	"Fatty acids"	0.999	"Fatty acyls"	0.989	"Fatty aldehydes"	0.647	"Lipids and lipid-like molecules"	0.574	"Fatty Acyls"	0.58	"Fatty aldehydes"	0.628	NA	NA	"Fatty aldehydes"	0.628	"Organic compounds; Lipids and lipid-like molecules; Ketones; Aldehydes; Fatty aldehydes; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	282.279	564	9.401	836961262467223808	836961034729086592	836961034729086592	932	NA	932
1	"C17H30O"	"[M + H]+"	"C17H31O+"	"Fatty acids"	0.984	"Fatty acyls"	0.983	"Fatty alcohols"	0.883	"Lipids and lipid-like molecules"	0.577	"Fatty Acyls"	0.529	"Fatty alcohols"	0.529	"Long-chain fatty alcohols"	0.574	"Long-chain fatty alcohols"	0.574	"Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	251.237	565	9.413	836961261703860480	836961034766835328	836961034766835328	933	NA	933
1	"C17H32O"	"[M + H3N + H]+"	"C17H36NO+"	"Fatty acids"	0.99	"Fatty acyls"	0.974	"Fatty alcohols"	0.97	"Lipids and lipid-like molecules"	0.716	"Fatty Acyls"	0.737	"Fatty alcohols"	0.753	"Long-chain fatty alcohols"	0.803	"Long-chain fatty alcohols"	0.803	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	270.279	567	9.446	836961301763660672	836961034804584064	836961034804584064	934	NA	934
1	"C22H46O4"	"[M + H3N + H]+"	"C22H50NO4+"	"Fatty acids"	0.986	"Glycerolipids"	0.494	"Wax diesters"	0.356	"Organic acids and derivatives"	0.584	"Carboxylic acids and derivatives"	0.525	"Carboxylic acid derivatives"	0.678	"Carboxylic acid esters"	0.749	"Carboxylic acid esters"	0.749	"Organic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	392.373	567	9.45	836961269660456064	836961034875887232	836961034875887232	936	NA	936
1	"C35H42O11"	"[M - H2O + H]+"	"C35H41O10+"	"Terpenoids"	0.693	"Triterpenoids"	0.864	"Limonoids"	0.893	"Lipids and lipid-like molecules"	0.783	"Prenol lipids"	0.569	"Triterpenoids"	0.651	"Limonoids"	0.798	"Limonoids"	0.798	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Naphthalenes; Lactones; Furans; Pyrans; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Delta valerolactones; Cyclic alcohols and derivatives; Triterpenoids; Naphthopyrans; Carbonyl compounds; Oxanes; Limonoids; Benzenoids; Methyl esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	621.271	567	9.455	836961349033469184	836961034913635968	836961034913635968	937	NA	937
3	"C22H41N5O4"	"[M + H3N + H]+"	"C22H45N6O4+"	"Amino acids and Peptides"	0.31	"Small peptides"	0.237	"Tripeptides"	0.286	"Lipids and lipid-like molecules"	0.521	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.521	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carbonyl compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	457.35	567	9.456	836961265029943936	836961035047853696	836961035047853696	941	NA	941
1	"C24H50O5"	"[M + H3N + H]+"	"C24H54NO5+"	"Fatty acids"	0.967	"Glycerolipids"	0.782	"Monoacylglycerols"	0.122	"Organic oxygen compounds"	1	"Organooxygen compounds"	1	"Ethers"	0.999	"Dialkyl ethers"	0.999	"Polyethylene glycols"	0.796	"Organic compounds; Ethers; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	436.4	568	9.462	836961275352126848	836961034947190400	836961034947190400	938	NA	938
1	"C20H34O"	"[M + H3N + H]+"	"C20H38NO+"	"Fatty acids"	0.623	"Diterpenoids"	0.425	"Unsaturated fatty acids"	0.149	"Lipids and lipid-like molecules"	0.924	"Prenol lipids"	0.615	NA	NA	NA	NA	"Prenol lipids"	0.615	"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	308.295	569	9.48	836961261007605888	836961035081408128	836961035081408128	942	NA	942
1	"C6H4ClFO3"	"[M + Na]+"	"C6H4ClFNaO3+"	"Fatty acids"	0.677	"Fatty Acids and Conjugates"	0.593	"Halogenated fatty acids"	0.763	"Benzenoids"	0.137	"Benzene and substituted derivatives"	0.243	"Halobenzenes"	0.558	NA	NA	"Halobenzenes"	0.558	"Organic compounds; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Aryl chlorides; Aryl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Organofluorides; Carbonyl compounds; Aryl halides; Vinyl halides; Vinylogous halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	200.972	572	9.525	836961276832716288	836961035215625856	836961035215625856	946	NA	946
2	"C28H59NO2"	"[M + H]+"	"C28H60NO2+"	"Fatty acids"	1	"Spingolipids"	1	"Sphingoid bases"	0.996	"Lipids and lipid-like molecules"	0.573	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.573	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	442.462	574	9.561	836961333162222080	836961035286929024	836961035286929024	948	NA	948
2	"C37H70NO9P"	"[M + H]+"	"C37H71NO9P+"	"Fatty acids"	1	"Glycerophospholipids"	1	"Glycerophosphocholines"	0.991	"Lipids and lipid-like molecules"	0.991	"Glycerophospholipids"	0.999	"Glycerophosphocholines"	0.999	"Phosphatidylcholines"	0.991	"Phosphatidylcholines"	0.991	"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	704.487	574	9.568	836961274651678080	836961035349843584	836961035349843584	949	NA	949
1	"CH3N2O2S"	"[M + K]+"	"CH3KN2O2S+"	"Alkaloids"	0.513	"Histidine alkaloids"	0.54	"Imidazole alkaloids"	0.543	"Organoheterocyclic compounds"	0.503	NA	NA	NA	NA	NA	NA	"Organoheterocyclic compounds"	0.503	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	145.954	574	9.575	836961285129050240	836961035521810048	836961035521810048	954	NA	954
1	"C17H32O"	"[M + H3N + H]+"	"C17H36NO+"	"Fatty acids"	0.987	"Fatty acyls"	0.983	"Fatty alcohols"	0.973	"Lipids and lipid-like molecules"	0.671	"Fatty Acyls"	0.678	"Fatty alcohols"	0.768	"Long-chain fatty alcohols"	0.75	"Long-chain fatty alcohols"	0.75	"Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	270.279	575	9.589	836961277189232128	836961035488255616	836961035488255616	953	NA	953
1	"C34H61O9P"	"[M + H3N + H]+"	"C34H65NO9P+"	"Fatty acids"	1	"Glycerophospholipids"	1	"Glycerophosphoglycerols"	0.958	"Lipids and lipid-like molecules"	0.993	"Glycerophospholipids"	1	"Glycerophosphoglycerols"	0.927	"Phosphatidylglycerols"	0.913	"Phosphatidylglycerols"	0.913	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; 1,2-diacylglycerol-3-phosphates; Phosphatidylglycerols; Diacylglycerophosphates; Secondary alcohols; Carbonyl compounds; Glycerophosphates; Glycerophosphoglycerols; Polyols; 1,2-diols; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	662.44	575	9.591	836961299440016128	836961035454701184	836961035454701184	952	NA	952
13	"C36H59NO11"	"[M + H3N + H]+"	"C36H63N2O11+"	"Polyketides"	0.54	"Macrolides"	0.919	"Steroidal alkaloids"	0.57	"Lipids and lipid-like molecules"	0.781	"Steroids and steroid derivatives"	0.536	"Steroidal alkaloids"	0.601	"Cerveratrum-type alkaloids"	0.656	"Cerveratrum-type alkaloids"	0.656	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Macrolides and analogues; Piperidines; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hemiacetals; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Trialkylamines; Polyols; Azasteroids and derivatives; Amines; Tertiary amines; Alkanolamines; Steroidal alkaloids; Cerveratrum-type alkaloids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	699.445	576	9.602	836961277285701120	836961035622473344	836961035622473344	957	NA	957
1	"C35H65NO5"	"[M + H3N + H]+"	"C35H69N2O5+"	"Fatty acids"	0.999	"Spingolipids"	0.625	"N-acyl amines"	0.31	"Organic acids and derivatives"	0.999	"Carboxylic acids and derivatives"	0.997	"Amino acids, peptides, and analogues"	0.742	"Amino acids and derivatives"	0.74	"Alpha amino acids and derivatives"	0.784	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	597.52	577	9.609	836961263155089792	836961035693776512	836961035693776512	959	NA	959
1	"C37H67NO5"	"[M + H3N + H]+"	"C37H71N2O5+"	"Fatty acids"	1	"Spingolipids"	0.986	"Sphingoid bases"	0.444	"Organic acids and derivatives"	0.998	"Carboxylic acids and derivatives"	0.995	"Amino acids, peptides, and analogues"	0.816	"Amino acids and derivatives"	0.811	"Alpha amino acids and derivatives"	0.811	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	623.536	578	9.627	836961264241414656	836961035731525248	836961035727330944	960	NA	960
1	"C34H42O10"	"[M - H2O + H]+"	"C34H41O9+"	"Terpenoids"	0.64	"Triterpenoids"	0.848	"Limonoids"	0.652	"Lipids and lipid-like molecules"	0.787	"Prenol lipids"	0.645	"Triterpenoids"	0.613	"Limonoids"	0.653	"Limonoids"	0.653	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Furans; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Triterpenoids; Carbonyl compounds; Limonoids; Benzenoids; Methyl esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	593.276	578	9.627	836961315701333504	836961035765079808	836961035765079808	961	NA	961
2	"C20H28O2"	"[M + H]+"	"C20H29O2+"	"Terpenoids"	0.994	"Diterpenoids"	0.977	"Abietane diterpenoids"	0.755	"Lipids and lipid-like molecules"	0.799	"Prenol lipids"	0.805	"Diterpenoids"	0.83	NA	NA	"Diterpenoids"	0.83	"Organic compounds; Lipids and lipid-like molecules; Phenanthrenes and derivatives; Tetralins; Phenols; Hydrophenanthrenes; Prenol lipids; Organooxygen compounds; Diterpenoids; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"	301.216	578	9.629	836961272634217728	836961035802828544	836961035798634240	962	NA	962
3	"C28H54O2"	"[M + H3N + H]+"	"C28H58NO2+"	"Terpenoids"	0.993	"Steroids"	0.814	"Cholestane steroids"	0.194	"Lipids and lipid-like molecules"	0.992	"Prenol lipids"	0.68	"Triterpenoids"	0.555	NA	NA	"Triterpenoids"	0.555	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; 3-hydroxysteroids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	440.446	578	9.636	836961263356416384	836961035836382976	836961035836382976	963	NA	963
1	"C10H30O5Si5"	"[M + H]+"	"C10H31O5Si5+"	"Fatty acids"	0.366	"Monoterpenoids"	0.141	"Halogenated fatty acids"	0.074	"Organic salts"	0.679	"Organic metal salts"	0.618	"Organic metalloid salts"	0.618	NA	NA	"Organic metalloid salts"	0.618	"Organic compounds; Organometallic compounds; Organometalloid compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	371.101	582	9.696	836961284546041856	836961035945434880	836961035945434880	966	NA	966
2	"C29H61NO2"	"[M + H]+"	"C29H62NO2+"	"Fatty acids"	1	"Spingolipids"	1	"Sphingoid bases"	0.994	"Lipids and lipid-like molecules"	0.703	"Sphingolipids"	0.349	"Ceramides"	0.576	NA	NA	"Ceramides"	0.576	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Ceramides; Secondary alcohols; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	456.478	583	9.715	836961266158211968	836961036016738048	836961036016738048	968	NA	968
1	"C19H34O"	"[M + H3N + H]+"	"C19H38NO+"	"Fatty acids"	0.989	"Fatty acyls"	0.977	"Fatty alcohols"	0.813	"Lipids and lipid-like molecules"	0.699	"Fatty Acyls"	0.639	"Fatty alcohols"	0.542	"Long-chain fatty alcohols"	0.648	"Long-chain fatty alcohols"	0.648	"Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	296.295	584	9.728	836961275092080000	836961036054486784	836961036054486784	969	NA	969
