"canopus_formulaRank"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#all classifications"	"canopus_ionMass"	"canopus_retentionTimeInSeconds"	"canopus_retentionTimeInMinutes"	"canopus_formulaId"	"canopus_alignedFeatureId"	"canopus_compoundId"	"canopus_mappingFeatureId"	"canopus_overallFeatureQuality"	"feature_id"
1	"C9H16N2O3"	"[M + H3N + H]+"	"C9H20N3O3+"	"Amino acids and Peptides"	0.873	"Small peptides"	0.968	"Dipeptides"	0.751	"Organic acids and derivatives"	0.996	"Carboxylic acids and derivatives"	0.99	"Amino acids, peptides, and analogues"	0.868	"Amino acids and derivatives"	0.864	"Alpha amino acids and derivatives"	0.756	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	218.15	510	8.507	839079883103518976	839079638718188800	839079638718188800	914	NA	914
1	"C9H12O"	"[M + H3N + H]+"	"C9H16NO+"	"Terpenoids"	0.911	"Monoterpenoids"	0.589	"Menthane monoterpenoids"	0.203	"Organic oxygen compounds"	0.993	"Organooxygen compounds"	0.989	"Carbonyl compounds"	0.871	"Aldehydes"	0.589	"Aldehydes"	0.589	"Organic compounds; Aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	154.123	513	8.543	839079876342300416	839079638751743232	839079638751743232	915	NA	915
1	"C15H8N2O"	"[M + H3N + H]+"	"C15H12N3O+"	"Alkaloids"	0.999	"Tryptophan alkaloids"	0.894	"Carboline alkaloids"	0.587	"Alkaloids and derivatives"	0.377	"Indolonaphthyridine alkaloids"	0.69	NA	NA	NA	NA	"Indolonaphthyridine alkaloids"	0.69	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Pyrroles; Indoles and derivatives; Organonitrogen compounds; Organooxygen compounds; Pyridoindoles; Naphthyridines; Beta carbolines; Benzenoids; Indoles; Indolonaphthyridine alkaloids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Diazanaphthalenes; Chemical entities"	250.098	513	8.543	839079885670433408	839079638785297664	839079638785297664	916	NA	916
1	"C22H27N3O3"	"[M + H3N + H]+"	"C22H31N4O3+"	"Amino acids and Peptides"	0.822	"Small peptides"	0.773	"Aminoacids"	0.167	"Organic acids and derivatives"	0.997	"Carboxylic acids and derivatives"	0.992	"Amino acids, peptides, and analogues"	0.966	"Amino acids and derivatives"	0.965	"Alpha amino acids"	0.506	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	399.238	522	8.699	839079884110152064	839079638823046400	839079638823046400	917	NA	917
1	"C19H25N5O5"	"[M + H3N + H]+"	"C19H29N6O5+"	"Amino acids and Peptides"	0.889	"Small peptides"	0.759	"Dipeptides"	0.248	"Organic acids and derivatives"	0.962	"Carboxylic acids and derivatives"	0.923	"Amino acids, peptides, and analogues"	0.775	"Amino acids and derivatives"	0.767	"N-acyl-alpha amino acids and derivatives"	0.582	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	421.22	522	8.7	839079893631223168	839079638852406528	839079638852406528	918	NA	918
3	"C12H14O2Si"	"[M + H]+"	"C12H15O2Si+"	"Terpenoids"	0.514	"Sesquiterpenoids"	0.15	"Halogenated fatty acids"	0.199	"Benzenoids"	0.837	"Benzene and substituted derivatives"	0.621	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.621	"Organic compounds; Organohalogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	219.083	522	8.703	839079883061575936	839079638995012864	839079638995012864	922	NA	922
3	"C6H8N2O2"	"[M + H3N + H]+"	"C6H12N3O2+"	"Amino acids and Peptides"	0.581	"Small peptides"	0.57	"Aminoacids"	0.4	"Organoheterocyclic compounds"	0.988	"Azoles"	0.563	NA	NA	NA	NA	"Azoles"	0.563	"Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	158.093	522	8.704	839079878422675328	839079638885960960	839079638885960960	919	NA	919
2	"C12H28N8O4"	"[M + Na]+"	"C12H28N8NaO4+"	"Amino acids and Peptides"	0.999	"Small peptides"	1	"Dipeptides"	0.994	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	1	"Amino acids, peptides, and analogues"	0.999	"Peptides"	0.973	"Dipeptides"	0.902	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	371.213	522	8.706	839079944621378816	839079638957264128	839079638957264128	921	NA	921
1	"C6H14N4O2"	"[M + Na]+"	"C6H14N4NaO2+"	"Amino acids and Peptides"	1	"Small peptides"	1	"Aminoacids"	1	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	1	"Amino acids, peptides, and analogues"	1	"Amino acids and derivatives"	1	"L-alpha-amino acids"	0.603	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	197.101	523	8.713	839079878955352064	839079639028567296	839079639028567296	923	NA	923
1	"C6H14N2OSi"	"[M + H3N + H]+"	"C6H18N3OSi+"	"Fatty acids"	0.807	"Fatty acyls"	0.505	"Halogenated fatty acids"	0.802	"Organic oxygen compounds"	0.961	"Organooxygen compounds"	0.818	"Carbonyl compounds"	0.565	NA	NA	"Carbonyl compounds"	0.565	"Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	176.122	523	8.715	839079887817917312	839079638923709696	839079638923709696	920	NA	920
1	"C6H11N3O2"	"[M + H3N + H]+"	"C6H15N4O2+"	"Amino acids and Peptides"	1	"Small peptides"	1	"Aminoacids"	1	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	1	"Amino acids, peptides, and analogues"	0.999	"Amino acids and derivatives"	0.999	"Alpha amino acids"	0.957	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	175.119	523	8.718	839079878774996992	839079639074704640	839079639070510336	924	NA	924
1	"C7H13NO"	"[M + H3N + H]+"	"C7H17N2O+"	"Alkaloids"	0.841	"Lysine alkaloids"	0.614	"Piperidine alkaloids"	0.518	"Organic oxygen compounds"	0.998	"Organooxygen compounds"	0.978	"Carbonyl compounds"	0.776	"Ketones"	0.619	"Ketones"	0.619	"Organic compounds; Organoheterocyclic compounds; Ketones; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	145.134	525	8.749	839079884651217408	839079639137619200	839079639137619200	925	NA	925
1	"C9H21N3O"	"[M + Na]+"	"C9H21N3NaO+"	"Alkaloids"	0.927	"Ornithine alkaloids"	0.486	"Polyamines"	0.414	"Organoheterocyclic compounds"	0.666	"Azacyclic compounds"	0.653	NA	NA	NA	NA	"Azacyclic compounds"	0.653	"Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	210.158	527	8.784	839079879022460928	839079639175367936	839079639175367936	926	NA	926
2	"C40H69N5O26"	"[M + K]+"	"C40H69KN5O26+"	"Carbohydrates"	1	"Nucleosides"	0.958	"Pyrimidine nucleosides"	0.99	"Organic oxygen compounds"	1	"Organooxygen compounds"	1	"Carbohydrates and carbohydrate conjugates"	0.994	"Aminosaccharides"	0.983	"N-acyl-alpha-hexosamines"	0.982	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Fatty amides; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Diazines; Disaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; Hydropyrimidines; Glycosylamines; O-glycosyl compounds; N-acyl-alpha-hexosamines; Tetrahydrofurans; Aminosaccharides; Vinylogous amides; Fatty Acyls; Acetamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1074.385	527	8.785	839080078037997312	839079639213116800	839079639208922496	927	NA	927
1	"C6H11N3O2"	"[M + H3N + H]+"	"C6H15N4O2+"	"Amino acids and Peptides"	1	"Small peptides"	1	"Aminoacids"	1	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	1	"Amino acids, peptides, and analogues"	0.999	"Amino acids and derivatives"	0.998	"Alpha amino acids"	0.82	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	175.119	527	8.788	839079877059526528	839079639313780096	839079639313780096	930	NA	930
1	"C8H13N"	"[M + H3N + H]+"	"C8H17N2+"	"Alkaloids"	0.909	"Pseudoalkaloids (transamidation)"	0.235	"Acetate-derived alkaloids"	0.294	"Organic nitrogen compounds"	1	"Organonitrogen compounds"	1	"Amines"	0.86	"Tertiary amines"	0.48	"Trialkylamines"	0.584	"Organic compounds; Organonitrogen compounds; Trialkylamines; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	141.139	528	8.799	839079892897219968	839079639246671232	839079639246671232	928	NA	928
1	"C9H21N3O"	"[M + Na]+"	"C9H21N3NaO+"	"Alkaloids"	0.379	"Fatty amides"	0.429	"Primary amides"	0.375	"Organic acids and derivatives"	0.732	"Carboxylic acids and derivatives"	0.711	"Carboxylic acid derivatives"	0.577	"Carboxylic acid amides"	0.603	"Carboxylic acid amides"	0.603	"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	210.158	531	8.846	839079892372931968	839079639678684544	839079639678684544	940	NA	940
3	"C6H8N2O2"	"[M + H3N + H]+"	"C6H12N3O2+"	"Amino acids and Peptides"	0.899	"Small peptides"	0.902	"Aminoacids"	0.902	"Organoheterocyclic compounds"	0.859	"Heteroaromatic compounds"	0.502	NA	NA	NA	NA	"Heteroaromatic compounds"	0.502	"Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	158.093	532	8.863	839079888660972416	839079639280225664	839079639280225664	929	NA	929
2	"C14H31N3O5S"	"[M + H3N + H]+"	"C14H35N4O5S+"	"Amino acids and Peptides"	0.98	"Small peptides"	0.952	"Dipeptides"	0.363	"Organic acids and derivatives"	0.999	"Carboxylic acids and derivatives"	0.996	"Amino acids, peptides, and analogues"	0.984	"Peptides"	0.616	"Peptides"	0.616	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Primary amines; Secondary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	371.232	532	8.864	839079892129662208	839079639351528832	839079639347334528	931	NA	931
1	"C21H23N3O5"	"[M + H3N + H]+"	"C21H27N4O5+"	"Amino acids and Peptides"	0.502	"Coumarins"	0.347	"Pyridine alkaloids"	0.149	"Organic acids and derivatives"	0.996	"Carboxylic acids and derivatives"	0.987	"Amino acids, peptides, and analogues"	0.831	"Amino acids and derivatives"	0.828	"N-acyl-alpha amino acids and derivatives"	0.531	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	415.196	532	8.864	839079952968044032	839079639385083264	839079639385083264	932	NA	932
1	"C22H27N3O3"	"[M + H3N + H]+"	"C22H31N4O3+"	"Amino acids and Peptides"	0.95	"Small peptides"	0.822	"Dipeptides"	0.262	"Organic acids and derivatives"	0.999	"Carboxylic acids and derivatives"	0.998	"Amino acids, peptides, and analogues"	0.979	"Amino acids and derivatives"	0.978	"N-acyl-alpha amino acids"	0.772	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	399.238	532	8.867	839079885573964288	839079639418637696	839079639418637696	933	NA	933
1	"C12H23N3O3"	"[M + H3N + H]+"	"C12H27N4O3+"	"Amino acids and Peptides"	0.968	"Small peptides"	0.962	"Dipeptides"	0.782	"Organic acids and derivatives"	0.999	"Carboxylic acids and derivatives"	0.998	"Amino acids, peptides, and analogues"	0.951	"Amino acids and derivatives"	0.948	"N-acyl-alpha amino acids"	0.536	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	275.208	532	8.874	839079884512805376	839079639456386432	839079639456386432	934	NA	934
1	"C8H13N3O2P2"	"[M + H3N + H]+"	"C8H17N4O2P2+"	"Amino acids and Peptides"	0.79	"Small peptides"	0.926	"Aminoacids"	0.945	"Organic acids and derivatives"	0.952	"Carboxylic acids and derivatives"	0.638	"Amino acids, peptides, and analogues"	0.631	"Amino acids and derivatives"	0.631	"Alpha amino acids and derivatives"	0.622	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	263.083	533	8.875	839079887335572224	839079639536078208	839079639536078208	936	NA	936
1	"C6H11NO2"	"[M + H3N + H]+"	"C6H15N2O2+"	"Amino acids and Peptides"	0.999	"Small peptides"	1	"Aminoacids"	1	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	1	"Amino acids, peptides, and analogues"	0.999	"Amino acids and derivatives"	0.999	"Alpha amino acids"	0.971	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Trialkylamines; Alpha amino acids; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	147.113	533	8.881	839079884697354752	839079639569632640	839079639569632640	937	NA	937
1	"C10H20N2O"	"[M + H3N + H]+"	"C10H24N3O+"	"Alkaloids"	0.631	"Small peptides"	0.46	"Dipeptides"	0.159	"Organic acids and derivatives"	0.996	"Carboxylic acids and derivatives"	0.993	"Amino acids, peptides, and analogues"	0.969	"Amino acids and derivatives"	0.968	"Alpha amino acid amides"	0.703	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	202.191	533	8.888	839079888145073024	839079639607381376	839079639607381376	938	NA	938
1	"C10H17NO"	"[M + H3N + H]+"	"C10H21N2O+"	"Fatty acids"	0.572	"Fatty amides"	0.516	"Primary amides"	0.241	"Organoheterocyclic compounds"	0.824	"Pyrrolidines"	0.541	NA	NA	NA	NA	"Pyrrolidines"	0.541	"Organic compounds; Organoheterocyclic compounds; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	185.165	534	8.893	839079885804651136	839079639645130112	839079639640935808	939	NA	939
1	"C6H11NO2"	"[M + H3N + H]+"	"C6H15N2O2+"	"Amino acids and Peptides"	1	"Small peptides"	1	"Aminoacids"	1	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	1	"Amino acids, peptides, and analogues"	0.999	"Amino acids and derivatives"	0.999	"Alpha amino acids"	0.974	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Trialkylamines; Alpha amino acids; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	147.113	538	8.965	839079893828355584	839079639846456704	839079639846456704	945	NA	945
1	"C11H20N2O2"	"[M + H3N + H]+"	"C11H24N3O2+"	"Amino acids and Peptides"	0.536	"Fatty amides"	0.328	"Dipeptides"	0.19	"Organic acids and derivatives"	0.974	"Carboxylic acids and derivatives"	0.962	"Carboxylic acid derivatives"	0.932	"Carboxylic acid amides"	0.86	"Secondary carboxylic acid amides"	0.624	"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	230.186	540	8.993	839079879035043840	839079639708044672	839079639708044672	941	NA	941
1	"C10H16ClN"	"[M + Na]+"	"C10H16ClNNa+"	"Alkaloids"	0.645	"Pseudoalkaloids (transamidation)"	0.308	"Phenylalanine-derived alkaloids"	0.301	"Benzenoids"	0.891	"Benzene and substituted derivatives"	0.687	"Halobenzenes"	0.598	"Chlorobenzenes"	0.562	"Chlorobenzenes"	0.562	"Organic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	208.087	540	8.997	839079889856349184	839079639741599104	839079639741599104	942	NA	942
1	"C13H21N3O4"	"[M + H3N + H]+"	"C13H25N4O4+"	"Amino acids and Peptides"	0.941	"Small peptides"	0.955	"Dipeptides"	0.8	"Organic acids and derivatives"	0.997	"Carboxylic acids and derivatives"	0.992	"Amino acids, peptides, and analogues"	0.91	"Amino acids and derivatives"	0.905	"Alpha amino acids and derivatives"	0.871	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	301.187	541	9.025	839079885716570752	839079639880011136	839079639880011136	946	NA	946
