row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_01_11A.mzML Peak area,20260424_CVOL_Group_01_11B.mzML Peak area,20260424_CVOL_Group_01_11C.mzML Peak area,20260424_CVOL_Group_01_11D.mzML Peak area,20260424_CVOL_Group_01_4A.mzML Peak area,20260424_CVOL_Group_01_4B.mzML Peak area,20260424_CVOL_Group_01_4C.mzML Peak area,20260424_CVOL_Group_01_4D.mzML Peak area,20260424_CVOL_Group_01_8A.mzML Peak area,20260424_CVOL_Group_01_8B.mzML Peak area,20260424_CVOL_Group_01_8C.mzML Peak area,20260424_CVOL_Group_01_8D.mzML Peak area,20260424_CVOL_Group_01_QC_01.mzML Peak area,20260424_CVOL_Group_01_QC_02.mzML Peak area,20260424_CVOL_Group_01_QC_03.mzML Peak area,20260424_CVOL_Group_01_QC_04.mzML Peak area,20260424_CVOL_Group_01_QC_05.mzML Peak area,20260424_CVOL_Group_01_QC_06.mzML Peak area,20260424_CVOL_Group_01_WT_A.mzML Peak area,20260424_CVOL_Group_01_WT_B.mzML Peak area,20260424_CVOL_Group_01_WT_C.mzML Peak area,20260424_CVOL_Group_01_WT_D.mzML Peak area,20260424_CVOL_Group_01_blank.mzML Peak area,20260424_CVOL_bk_mapp_01.mzML Peak area,Unnamed: 37
852,463.1306511041833,8.8966255,height,,,,,,,,,,,601120.56,570260.9,564703.75,683951.2,638734.8,642900.0,716212.5,758652.2,654725.06,867404.75,671815.44,945261.3,867102.4,929921.25,782061.2,733532.6,749934.4,576714.6,727521.06,614071.9,619010.3,720618.3,979791.06,1515640.2,
853,445.1200679888041,8.896449,height,,,,,,,,,,,434939.12,385891.84,394925.62,470022.28,399511.62,411872.7,450780.97,555278.25,496893.66,550627.8,479196.1,633575.06,531374.4,673793.9,495077.5,519389.22,488226.4,361317.06,598874.06,395608.75,397128.4,516108.84,672135.25,969290.0,
854,371.10124485272127,8.896908,height,,,,,,,,,,,329028.38,262319.75,292485.78,355014.84,334074.12,326364.9,377219.34,446682.62,371365.8,432246.78,373616.72,538508.44,435495.12,456262.25,363244.6,381707.1,416534.5,294290.53,444410.1,358736.88,343324.56,394007.78,555611.1,737316.5,
855,297.082412596187,8.895947,height,,,,,,,,,,,305197.8,268066.25,274656.06,306133.06,315601.94,341110.56,358822.97,380952.47,358681.62,401536.2,325453.66,511245.72,379528.2,428782.62,334834.8,355100.6,379394.72,272750.03,409021.88,314715.12,310442.2,375988.06,506429.0,666609.75,
856,163.96499360069154,8.908648,height,,,,,,,,,,,266655.0,262632.94,291333.16,287003.62,274384.2,272833.8,275528.88,262260.03,298531.5,273158.88,286507.47,292044.06,290285.3,264342.44,260485.23,272950.88,277767.6,291246.47,257058.78,281800.22,267812.03,282059.7,271577.28,239614.23,
857,237.22122967884013,8.9547415,height,,,,,,,,,,,616248.4,542654.0,612600.8,615448.2,559241.1,596909.5,575046.06,571195.1,617370.44,493167.38,537050.5,566833.94,535496.25,502979.4,564942.2,564859.7,549985.56,635099.25,559092.0,603313.3,597352.4,620684.9,517841.7,570802.0,
858,261.89483797973736,8.979434,height,,,,,,,,,,,289304.78,296139.38,295858.34,307157.16,301380.22,293540.22,314006.72,290051.75,316159.4,276274.2,287296.8,296737.38,289213.75,314292.12,308519.78,300170.56,279762.72,298905.1,272979.28,290314.06,296067.75,302217.2,325488.4,271841.88,
859,311.2554812773083,8.976876,height,,,,,,,,,,,239753.05,238495.16,257043.1,270138.25,239345.88,267386.4,260309.92,221326.23,222469.92,227529.64,261743.2,235367.25,250784.44,254724.23,246251.72,231306.2,226015.44,212715.56,227753.88,216300.9,225414.3,247696.83,281622.22,233422.73,
860,151.09647028486918,8.987372,height,,,,,,,,,,,203580.48,231131.8,199187.67,214953.8,216688.97,217449.19,191262.1,211313.81,209348.45,202064.8,211302.31,204590.45,219607.31,194167.83,234459.48,230799.22,197925.89,196255.17,208499.1,198294.6,204573.48,222131.36,229098.98,207772.69,
861,378.3577021991896,8.987234,height,,,,,,,,,,,647075.06,689321.4,651050.4,701253.9,653184.4,743069.5,575383.56,711413.75,712199.06,620814.5,688016.75,668974.2,739179.25,594476.0,767924.25,730729.1,628753.06,657065.25,673042.3,659419.5,701420.25,646693.06,680193.5,602061.56,
862,422.3838509353611,8.995054,height,,,,,,,,,,,495096.66,533709.1,500815.84,519261.9,490432.66,510532.62,444824.84,532870.7,537177.7,441879.84,513640.97,515944.94,487536.16,455302.53,554660.7,512216.03,503520.84,521597.12,477947.34,520788.16,528879.9,475225.47,471194.97,409236.2,
863,377.3261149664629,8.995669,height,,,,,,,,,,,580850.75,645872.8,592961.3,633096.56,625359.6,642867.8,560534.5,645759.0,630044.94,590366.75,643445.7,570061.94,661460.1,593871.44,683494.6,674033.75,598810.7,601693.2,630501.0,585109.7,622511.9,599840.56,620777.0,550029.2,
864,400.7404067691512,9.010056,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230216.73,0.0,0.0,0.0,0.0,0.0,
865,466.4102627308935,9.02443,height,,,,,,,,,,,225547.52,227948.66,223035.81,209489.17,205300.11,229041.97,196691.36,233125.92,225096.16,211965.6,238156.73,240637.72,197482.23,212986.61,234694.73,210172.55,227059.81,227803.56,212915.72,244976.27,229112.05,224461.95,202931.84,182299.67,
866,333.2997252990478,9.030783,height,,,,,,,,,,,194856.44,210077.56,193241.39,213540.55,194932.64,201668.22,197853.72,227618.28,200349.66,257594.58,238700.67,205804.62,229832.58,241343.67,231282.22,212001.47,223119.06,198162.78,208906.84,202018.12,205359.11,220913.53,217140.05,199731.81,
867,608.3925048254894,9.056716,height,,,,,,,,,,,0.0,0.0,0.0,0.0,319702.03,654445.0,281445.12,729045.56,0.0,0.0,0.0,0.0,122292.33,156782.64,154731.9,149748.95,345992.3,431429.9,0.0,0.0,0.0,0.0,0.0,0.0,
868,261.8947931606157,9.083551,height,,,,,,,,,,,295427.12,307230.94,300594.44,317234.03,302808.66,319602.0,298846.9,294004.03,316159.4,293152.16,299385.4,303347.3,289213.75,314292.12,303883.75,0.0,296781.28,298905.1,272979.28,292040.12,286757.38,287356.2,302551.4,292185.56,
869,323.198009760999,9.094641,height,,,,,,,,,,,0.0,134521.47,0.0,0.0,197619.16,153082.02,377755.06,0.0,0.0,264618.75,245935.95,0.0,818983.75,617525.25,548713.8,369297.16,0.0,0.0,0.0,0.0,0.0,171790.73,1150309.4,2327745.5,
870,346.2739814965052,9.093512,height,,,,,,,,,,,0.0,190910.8,0.0,124532.33,262026.86,201234.2,528059.3,0.0,0.0,363681.8,344816.94,0.0,1144126.8,833500.2,747718.5,490100.97,0.0,0.0,173996.05,0.0,159259.47,222921.2,1445107.0,3056922.8,
871,301.216095047017,9.0939,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,280115.22,0.0,0.0,197585.73,202094.98,0.0,614072.8,480253.78,423113.62,276221.4,0.0,0.0,0.0,0.0,0.0,0.0,851758.4,1821612.1,
872,259.1692900419243,9.091971,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304155.44,229954.2,173085.84,134041.88,0.0,0.0,0.0,0.0,0.0,0.0,404945.84,806802.56,
873,161.9695667075719,9.113111,height,,,,,,,,,,,674788.06,709507.4,667918.06,681802.2,677695.5,707408.4,655986.7,684358.2,733423.0,670216.06,646643.8,702429.2,635817.94,676430.25,705836.9,664314.0,748011.2,684570.06,644288.2,689129.3,723519.25,633861.44,649135.4,631666.6,
874,338.3415774952617,9.10565,height,,,,,,,,,,,183852.23,202701.86,156578.12,188764.38,151809.52,234874.6,176632.3,187725.94,0.0,165842.05,172652.42,192465.33,181069.95,202066.23,201154.67,187505.42,175285.47,198865.52,198089.64,163875.0,171691.89,187202.11,177734.22,192168.27,
875,143.95900367025197,9.144359,height,,,,,,,,,,,1059514.8,1201376.9,1098208.6,1183624.2,1046261.75,1160034.5,1058025.0,1060295.8,1075319.9,1021552.1,1167516.8,996906.06,1120948.5,1044134.56,1073565.1,1075382.9,1166664.5,1237390.8,1071249.8,1263902.2,1137913.6,1070727.1,1162180.6,1070137.4,
876,237.221269722462,9.159942,height,,,,,,,,,,,2958510.2,2775376.0,3198464.5,3182797.8,2657761.5,3043475.2,2836764.8,2766985.5,3066271.0,2443056.2,3107212.5,3171105.8,2789208.0,2808763.2,2816288.8,2761704.8,3088060.5,3026900.8,2590387.2,3302845.8,2952741.5,2984195.8,2419105.0,2350339.8,
877,243.8842048333951,9.145127,height,,,,,,,,,,,478822.22,480662.3,474381.5,489926.84,449128.7,462381.2,468878.97,441653.12,465916.03,439738.53,498594.16,404346.72,443097.62,431799.38,442646.03,450905.56,468272.56,466193.44,454247.16,484992.5,459943.78,492200.06,505075.9,459644.03,
878,257.26628294873024,9.148558,height,,,,,,,,,,,5370634.5,6127560.0,6472124.5,8287243.5,4648732.5,5677503.0,3884193.2,6060125.5,5168629.5,3058967.8,6160890.5,3732774.0,3853362.2,3347720.5,3608123.5,3796960.8,5815761.5,7639615.5,5201876.5,10589664.0,6830430.0,4546305.0,5323822.5,247888.14,
879,323.1980091083032,9.107446,height,,,,,,,,,,,0.0,134521.47,0.0,0.0,197619.16,153082.02,389238.44,0.0,0.0,264618.75,266252.22,0.0,431525.8,627157.25,537225.2,404732.7,0.0,0.0,0.0,0.0,0.0,171790.73,875200.9,2954612.8,
880,249.2213328825192,9.155559,height,,,,,,,,,,,171636.48,178316.08,189947.62,199374.45,162273.17,176573.11,158754.61,168158.44,189705.05,153538.83,177882.8,174962.86,156751.8,145073.03,157908.06,156383.52,183195.73,195030.39,166119.25,195175.97,179265.3,175408.98,132637.53,130476.09,
881,346.2739818997391,9.096735,height,,,,,,,,,,,0.0,190910.8,0.0,124532.33,262026.86,201234.2,574899.75,0.0,0.0,363681.8,372930.47,0.0,1190259.6,881072.8,756050.9,527538.3,0.0,0.0,173996.05,0.0,159259.47,222921.2,1479966.8,1695449.9,
882,273.18485527855404,9.168377,height,,,,,,,,,,,272139.2,306309.4,294997.72,294844.75,285074.1,290499.5,278882.7,310549.22,259865.9,245270.11,279221.5,273585.44,288502.0,276393.7,286143.2,273054.53,266741.97,289871.16,283390.78,288621.12,288244.78,287065.12,270268.4,289549.7,
883,286.90619094612447,9.172599,height,,,,,,,,,,,284951.56,307576.78,282901.5,307761.6,286717.1,272930.78,281545.34,289700.5,286614.6,271515.97,293771.56,298499.66,285268.03,308050.1,302586.78,288767.78,307708.9,289133.16,278208.78,278563.2,258808.44,272318.8,310026.62,294929.2,
884,237.22127763527803,9.19503,height,,,,,,,,,,,3054242.8,3160822.2,3066452.8,2931346.5,2666699.0,2854469.8,2704723.5,2782515.2,2690483.0,3040127.8,2827872.2,3155750.8,2921249.8,2723187.2,2535253.8,2921245.0,2907450.0,3109250.2,3042188.5,3088055.0,2958712.5,2846163.2,2832672.5,2750652.8,
885,211.2057079963827,9.197266,height,,,,,,,,,,,622693.25,595827.94,630652.0,604999.56,526626.0,550333.75,538414.75,551194.3,565994.1,588699.06,537148.9,642922.7,540232.44,512863.25,520556.22,587517.3,603966.75,548449.6,595032.8,632866.06,572046.06,543374.2,502159.34,506851.28,
886,261.89482258039806,9.184983,height,,,,,,,,,,,289759.88,293650.94,308991.75,296684.62,306855.22,292510.72,287646.2,286462.78,298299.34,284247.5,306262.7,298127.38,282382.0,288472.7,307150.78,288191.9,302075.3,303338.1,281872.75,302187.75,300698.88,311259.44,333670.03,292185.56,
887,613.5153886598501,9.19897,height,,,,,,,,,,,0.0,0.0,0.0,0.0,384157.0,234526.44,342671.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
888,414.4305517103244,9.2111435,height,,,,,,,,,,,0.0,935295.6,0.0,272850.44,0.0,0.0,0.0,0.0,0.0,0.0,371971.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
889,251.23695183641777,9.214024,height,,,,,,,,,,,390638.88,330022.22,406934.28,361249.03,368285.12,365547.9,319724.8,386736.25,347589.28,347443.5,310025.25,347228.62,346907.72,302063.25,343549.94,306775.62,357496.7,386528.34,366416.22,366185.94,364712.53,314368.4,361368.22,292072.97,
890,546.4884181380374,9.216413,height,,,,,,,,,,,299565.38,297399.72,278435.7,269842.2,269895.9,240731.38,298933.75,255515.94,260341.94,284346.78,271084.78,255359.69,298121.34,263801.72,271911.9,260167.58,272671.25,281364.7,335868.06,266086.47,282266.78,267171.8,303049.03,257441.73,
891,268.26348102776524,9.227128,height,,,,,,,,,,,707596.25,640384.3,1011254.56,965428.6,509442.22,538406.9,384894.12,675507.94,589433.44,539016.4,700081.56,567823.2,571556.9,419457.5,475476.75,488147.72,820668.6,1079371.4,544106.1,1177274.4,835874.1,476770.72,771710.0,0.0,
892,780.552900231231,9.290887,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441476.34,0.0,0.0,0.0,0.0,269481.66,
893,569.4891400565464,9.254667,height,,,,,,,,,,,0.0,0.0,0.0,0.0,541308.7,212495.95,473597.9,195123.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
894,447.3317512973026,9.257943,height,,,,,,,,,,,509693.56,444725.7,567586.2,518700.7,477542.7,456976.84,509732.94,543990.3,477434.7,442946.47,474341.62,517332.4,600052.3,435498.72,496887.44,433090.0,525272.7,513994.38,451247.94,530616.2,507495.8,488274.25,544708.0,506719.6,
895,485.2876058400471,9.258444,height,,,,,,,,,,,300539.16,244362.0,293632.25,323346.03,270829.97,249083.44,262931.66,310972.4,303443.72,232224.92,298890.9,279010.8,319640.25,235295.02,270009.56,254168.66,273639.5,288710.97,207160.6,332467.53,319162.88,257532.45,333562.44,295179.53,
896,211.20571875365687,9.262903,height,,,,,,,,,,,737892.0,598315.75,808393.3,740786.06,631233.25,674938.94,668351.3,742162.25,743372.3,564171.1,617780.75,743407.4,691563.1,594195.7,698054.8,662091.5,765744.8,790393.7,634311.8,842537.5,782897.2,701651.1,673681.44,602609.3,
897,471.31928113814826,9.259143,height,,,,,,,,,,,312235.8,250337.84,338033.4,339268.28,351566.44,281747.28,309989.8,362059.53,341590.25,274969.97,334711.9,325835.53,358089.06,258444.28,302906.47,296755.75,349993.6,333095.78,252252.95,331445.78,330168.12,315562.3,344380.44,289872.94,
898,531.2743356761679,9.270974,height,,,,,,,,,,,0.0,0.0,265851.06,351710.72,0.0,153230.8,0.0,239265.16,174163.2,172833.05,187747.4,0.0,172305.19,0.0,0.0,0.0,149703.25,127801.05,0.0,0.0,0.0,0.0,0.0,0.0,
899,576.3323633610202,9.270429,height,,,,,,,,,,,306174.53,218415.52,647184.3,940183.25,311821.56,345432.25,298356.56,538913.5,412645.66,379640.16,382744.72,200154.1,380487.47,391044.1,338561.3,316173.4,330033.94,343988.66,258851.78,182837.5,272247.12,288477.34,167683.3,0.0,
900,270.27908711262194,9.288085,height,,,,,,,,,,,323417.34,300417.88,317278.34,352161.44,272267.78,337617.75,347561.1,319268.9,310966.0,309365.3,297364.88,307553.12,392803.1,303090.97,312465.75,338973.2,317141.84,306313.9,392722.25,352311.38,316854.06,330229.03,345755.84,306518.72,
901,772.5852889555923,9.300742,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,213231.17,0.0,317848.78,0.0,298813.06,0.0,149088.62,0.0,0.0,0.0,0.0,0.0,140307.67,746474.1,0.0,308945.1,0.0,0.0,0.0,
902,613.5156157869894,9.311011,height,,,,,,,,,,,0.0,0.0,0.0,0.0,554855.9,385621.72,607128.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
903,283.4591921323669,9.318076,height,,,,,,,,,,,0.0,524893.5,886693.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381389.78,645072.94,0.0,0.0,0.0,0.0,0.0,440721.84,0.0,316950.56,0.0,718276.2,0.0,
904,243.88419953590335,9.312871,height,,,,,,,,,,,604820.3,563283.5,522399.9,614667.94,552107.6,579767.75,563934.94,570468.9,0.0,658773.25,560957.5,564460.06,602631.56,598661.56,530786.8,588142.5,572871.8,528643.1,599443.3,622593.06,516606.56,561876.1,657114.0,468475.25,
905,281.10729062903755,9.316075,height,,,,,,,,,,,0.0,0.0,913662.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691822.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763224.4,0.0,
906,145.9544580913569,9.314591,height,,,,,,,,,,,540983.56,521285.06,0.0,556242.94,501475.9,592873.25,571647.06,578031.3,508790.94,505191.34,517985.8,621254.6,495768.97,510450.62,552051.06,497967.9,576909.2,0.0,615279.7,537588.25,528944.75,517202.25,592941.2,455932.28,
907,834.5402791223125,9.293495,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736445.3,584670.7,335674.47,513811.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
908,143.95903441424068,9.315579,height,,,,,,,,,,,1557961.1,1484857.0,1372688.4,1488325.8,1244485.4,1383533.2,1397606.9,1454202.4,1413040.9,1411164.2,1340645.8,1499738.4,1245960.6,1339801.1,1406440.9,1346886.8,1410754.0,1501627.9,1314304.8,1161936.8,1438112.8,1209684.2,1611367.4,1084875.5,
909,304.2606928728301,9.316433,height,,,,,,,,,,,745603.75,756485.94,809530.7,696040.25,299643.66,450937.88,269650.97,445756.7,614202.94,500425.28,417646.22,588201.8,538494.2,402765.12,381897.84,347078.72,722748.9,730561.5,462953.94,922004.25,605344.56,384253.97,612834.25,0.0,
910,282.2792880816748,9.3174715,height,,,,,,,,,,,318902200.0,264117300.0,322390560.0,361946370.0,130828170.0,192486130.0,157360210.0,257070910.0,278507200.0,226466240.0,189740860.0,279064640.0,207832540.0,176281300.0,159630110.0,183958000.0,281279680.0,306819520.0,199561420.0,512548900.0,311237900.0,175364210.0,334131000.0,2141091.0,
911,384.2041441300576,9.3166685,height,,,,,,,,,,,744722.44,601465.2,662239.44,797672.3,313981.53,449434.0,351373.84,583690.9,611133.06,461197.72,583550.6,603780.4,461140.34,405614.0,341332.16,368790.2,674604.1,694017.2,503381.72,932992.9,610561.4,402497.8,752910.06,0.0,
912,338.198441476432,9.316245,height,,,,,,,,,,,590916.9,588364.3,554077.2,616235.56,262329.0,331237.16,241161.95,440140.28,465150.94,393093.84,0.0,455342.22,360499.7,297911.5,280385.53,272791.12,547818.7,537111.0,359232.78,833022.56,525110.4,357779.66,481112.2,0.0,
913,563.5515073423167,9.317633,height,,,,,,,,,,,3393702.2,2913246.0,3878846.0,4008275.0,757761.5,1562231.0,1231608.9,2355338.8,2893779.5,2168495.0,1582715.4,2612050.8,1836337.9,1397944.0,1342401.5,1459086.8,2740023.5,3408409.2,2096754.8,7343380.5,4090620.2,1302988.5,3828079.5,0.0,
914,212.20108827676117,9.317288,height,,,,,,,,,,,384017.34,328871.25,0.0,423399.03,0.0,252690.61,207441.05,300250.25,342656.44,240583.52,209913.86,281598.5,224348.08,176747.73,166783.1,225026.83,270092.6,332653.88,242321.36,568372.7,321082.4,0.0,307782.7,0.0,
915,283.2814588277243,9.31853,height,,,,,,,,,,,68042344.0,54784840.0,64343036.0,72245496.0,26196542.0,38334292.0,34704916.0,51315870.0,55733420.0,45404204.0,38025610.0,56000780.0,41095256.0,33614056.0,31771564.0,36759384.0,56242980.0,64842604.0,40100564.0,101470800.0,62429680.0,40712436.0,66526830.0,456698.4,
916,382.2041148796087,9.317445,height,,,,,,,,,,,556168.2,392471.25,521018.66,508546.94,210842.05,316208.53,205789.33,409413.16,440053.4,296142.22,315121.7,477124.4,274158.03,245452.1,186067.03,250800.56,535094.3,491777.75,290781.53,723821.5,410078.1,288064.84,426177.34,0.0,
917,247.24210704993823,9.318361,height,,,,,,,,,,,1798615.9,1623051.0,1817982.4,2074193.0,769176.7,1154701.5,869086.56,1546601.0,1658398.2,1250238.5,1097503.8,1635527.5,1117738.1,920191.5,853574.2,982804.6,1614525.5,1717360.6,1104313.4,3084682.5,1807817.6,1025510.2,1985240.0,0.0,
918,240.23222299254235,9.317536,height,,,,,,,,,,,337997.0,282157.03,300441.12,398292.44,0.0,0.0,200391.36,276080.47,293806.34,241452.02,0.0,293366.66,201027.11,183484.66,0.0,199805.31,251219.28,284457.34,200384.98,444538.22,295003.9,203387.53,329213.16,0.0,
919,285.28755279473813,9.317668,height,,,,,,,,,,,344062.28,340946.28,385729.66,484567.34,0.0,353037.22,191095.58,318793.47,311453.84,256784.38,280121.12,357126.4,270113.34,196453.3,206500.2,223975.69,382585.9,362978.56,257815.58,654055.94,455771.88,202205.42,370080.38,0.0,
920,226.2167470543026,9.317624,height,,,,,,,,,,,419006.4,413443.44,400041.34,529906.25,194534.33,282190.34,217824.62,351816.47,376742.34,279298.7,244164.12,360039.66,277172.66,224999.44,219793.34,222457.97,388326.2,403930.84,269484.88,687343.3,418115.38,251976.27,453045.66,0.0,
921,281.1151920160028,9.321973,height,,,,,,,,,,,648961.4,0.0,0.0,832299.06,0.0,0.0,0.0,651324.94,620988.6,0.0,0.0,460391.3,0.0,0.0,0.0,0.0,461951.94,0.0,0.0,1066555.2,676192.2,0.0,0.0,0.0,
922,283.4508603177157,9.322397,height,,,,,,,,,,,672612.4,0.0,0.0,850245.1,0.0,0.0,0.0,677184.75,652918.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496602.34,0.0,0.0,1078189.4,715477.7,0.0,0.0,0.0,
923,659.2878331734136,9.34358,height,,,,,,,,,,,0.0,0.0,273598.44,532023.0,163093.16,0.0,193016.83,259529.56,174092.12,259030.08,262242.28,0.0,287823.12,249886.14,0.0,235433.69,213668.2,170922.12,0.0,0.0,0.0,0.0,0.0,0.0,
924,637.3056184654926,9.344679,height,,,,,,,,,,,476953.7,696596.4,1307251.2,2391174.0,789850.06,667439.44,943523.44,1082392.0,769962.25,1131258.5,1275359.0,563606.44,1225339.9,1094546.0,918774.75,1047315.2,1089766.9,937085.0,310727.53,542775.4,382602.84,413947.12,367164.1,0.0,
925,654.332394675077,9.34514,height,,,,,,,,,,,573581.25,694088.7,1635710.0,3117794.8,966176.8,915307.1,1182923.5,1359218.2,990073.8,1354218.0,1557609.0,735899.9,1431739.5,1342500.0,1117823.1,1234179.6,1360307.0,973725.8,385137.94,701225.2,485609.7,499569.62,476589.6,0.0,
926,682.3635925502819,9.346744,height,,,,,,,,,,,362334.97,510648.66,890198.56,1970522.6,564236.25,635129.2,759708.0,933956.1,617467.3,978618.06,901790.75,461270.94,857879.06,817735.06,671600.5,725210.9,799731.8,668442.9,443917.56,386546.6,295984.03,280976.16,212589.36,0.0,
927,407.7481970305909,9.348531,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260722.8,0.0,0.0,0.0,0.0,0.0,
928,163.96500413470878,9.379875,height,,,,,,,,,,,275632.53,250409.42,0.0,231249.9,241887.78,244791.1,245833.83,265217.3,253257.36,0.0,243104.67,235966.44,235355.4,261434.19,250517.78,241271.62,281724.53,255516.2,234766.55,259515.98,213218.8,270246.94,240186.44,249693.14,
929,161.9695828979964,9.380876,height,,,,,,,,,,,630936.7,661221.44,660098.44,581935.5,608336.94,598447.6,637131.6,672553.3,0.0,0.0,623595.6,666939.2,619057.9,603623.44,560290.3,618452.06,661592.0,603345.9,590733.75,685808.25,544647.0,665011.6,588582.75,581703.7,
930,261.8948800311194,9.384082,height,,,,,,,,,,,276309.56,281104.84,292392.22,277267.16,299309.28,266158.12,280522.1,273266.47,298621.8,266730.5,293858.2,290817.84,271349.75,264621.12,273345.78,281020.97,286784.8,273186.16,266939.44,278229.44,256832.75,274288.8,311473.44,276253.34,
931,200.9724352601296,9.389779,height,,,,,,,,,,,220607.66,216156.89,221617.42,0.0,228211.9,206011.6,228966.34,207009.58,230832.39,233726.22,237038.23,212718.44,231717.17,233205.52,226680.03,227632.55,232265.47,215061.72,206261.61,246750.73,0.0,236935.05,242159.48,237687.11,
932,282.27916689828504,9.400603,height,,,,,,,,,,,13576552.0,13057380.0,15876522.0,15432474.0,6134105.0,9739309.0,6953096.0,11929794.0,10638411.0,10087547.0,8045141.5,11867324.0,8884230.0,7221738.5,7911021.5,8508229.0,13429020.0,17249828.0,9636602.0,24795226.0,18166470.0,7533715.5,16400328.0,643697.94,
933,251.2369315301689,9.412716,height,,,,,,,,,,,1425601.8,1330638.2,1531265.8,1305614.5,1158799.5,1414361.4,1179113.6,1381631.9,1392587.0,1020034.3,1174799.9,1269360.9,1153541.0,1287427.0,1237512.9,1235526.6,1395650.1,1437097.6,1415523.5,1484832.8,1424510.2,1247476.2,1183095.6,1202791.2,
934,270.279103709424,9.4454775,height,,,,,,,,,,,3241163.8,3299536.5,4846135.5,4149945.2,2358679.2,2676104.8,2028071.1,3167449.8,2557069.5,2283532.5,3737513.8,2947625.8,2550211.8,2210985.0,2013599.2,2370197.2,3542322.8,4316486.0,2284791.0,6002306.5,4555415.5,2397437.5,3653766.8,0.0,
935,369.2974508538367,9.448518,height,,,,,,,,,,,399320.38,390063.28,455231.44,382951.2,400641.66,394348.75,454485.44,329913.06,388584.97,406176.5,415294.1,432893.38,411809.25,467771.16,387719.97,436520.88,403132.0,389154.1,332315.06,343191.56,413803.53,398495.16,447602.16,377281.38,
936,392.3732701017588,9.449938,height,,,,,,,,,,,662617.9,696193.3,775363.9,585761.5,649757.56,641412.94,700585.25,619636.5,639739.94,767237.7,695956.75,778169.2,599954.3,689409.44,584486.5,650631.7,707949.3,670278.8,585957.2,609826.7,667953.6,648639.1,645940.9,616180.44,
937,621.2708931569472,9.454541,height,,,,,,,,,,,201559.72,287212.28,171868.62,179989.86,292284.5,280950.94,401541.1,196626.53,182269.02,431852.97,388205.3,208426.53,575515.9,603817.56,455332.75,422955.03,220891.83,146662.05,298713.53,139528.9,251162.72,302503.47,784256.44,1177408.5,
938,436.39966333096646,9.461486,height,,,,,,,,,,,383661.0,435672.66,474518.3,406433.44,384583.62,368209.44,410498.53,385150.06,394653.7,461083.56,425907.34,455630.47,397507.66,425023.62,363824.2,379763.38,432609.97,406977.3,379722.5,379667.12,409462.66,397770.66,383150.34,357772.56,
939,286.90607469910134,9.442317,height,,,,,,,,,,,286271.75,304579.9,271664.66,292673.75,271908.38,271026.84,297011.34,267670.66,271156.0,270603.94,287740.7,286717.7,282713.3,312097.22,277963.56,283638.72,289489.78,267939.94,251317.44,278520.78,272759.1,274545.78,296954.03,278376.34,
940,391.3414820244536,9.472587,height,,,,,,,,,,,306336.0,316649.3,330942.28,300709.06,312646.94,308633.38,331892.0,305332.44,287133.53,332281.6,334166.34,324041.47,342018.62,315538.12,296456.94,292612.72,316804.62,302701.1,310771.25,271471.56,307297.25,309470.94,316124.9,272811.62,
941,457.3499007979572,9.472391,height,,,,,,,,,,,245012.53,268786.28,262308.53,274292.84,249167.17,242462.62,287455.16,278223.3,240850.0,300181.03,284080.7,308637.25,301509.56,305694.47,244476.72,266280.22,267445.2,266887.1,272319.88,263249.0,260223.72,263820.88,324078.53,261882.22,
